"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEICP","COUNTYICP","STRATA","GQ","RENT","UNITSSTR","PERNUM","PERWT","RACE","RACED","FTOTINC"
2006,200601,475271,1213371,78.0,2006004752711,22,1050,290018,1,0,3,2,70.0,1,100,77100
2006,200601,475282,1213785,82.0,2006004752821,22,1050,290018,1,0,3,1,83.0,1,100,48100
2006,200601,475282,1213785,82.0,2006004752821,22,1050,290018,1,0,3,2,100.0,1,100,48100
2006,200601,475282,1213785,82.0,2006004752821,22,1050,290018,1,0,3,3,303.0,1,100,48100
2006,200601,475282,1213785,82.0,2006004752821,22,1050,290018,1,0,3,4,85.0,1,100,48100
2006,200601,475282,1213785,82.0,2006004752821,22,1050,290018,1,0,3,5,101.0,1,100,48100
2006,200601,475282,1213785,82.0,2006004752821,22,1050,290018,1,0,3,6,267.0,1,100,48100
2006,200601,475298,1214769,53.0,2006004752981,22,1050,290018,1,0,3,1,53.0,1,100,35500
2006,200601,475298,1214769,53.0,2006004752981,22,1050,290018,1,0,3,2,54.0,1,100,35500
2006,200601,475359,1218040,80.0,2006004753591,22,1050,290018,1,0,3,1,80.0,1,100,2600
2006,200601,475368,1218356,47.0,2006004753681,22,1050,290018,1,330,9,1,47.0,1,100,10000
2006,200601,475368,1218356,47.0,2006004753681,22,1050,290018,1,330,9,2,108.0,1,100,10000
2006,200601,475422,1220683,115.0,2006004754221,22,1050,290018,4,0,0,1,115.0,1,100,9999999
2006,200601,475491,1223339,2.0,2006004754911,22,1050,290018,4,0,0,1,2.0,1,100,9999999
2006,200601,475492,1223372,101.0,2006004754921,22,1050,290018,1,0,4,1,103.0,1,100,27500
2006,200601,475515,1224740,78.0,2006004755151,22,1050,290018,1,0,3,1,78.0,1,100,62000
2006,200601,475515,1224740,78.0,2006004755151,22,1050,290018,1,0,3,2,95.0,1,100,62000
2006,200601,475557,1227531,104.0,2006004755571,22,1050,290018,1,760,8,1,107.0,1,100,10300
2006,200601,475557,1227531,104.0,2006004755571,22,1050,290018,1,760,8,2,79.0,1,100,10300
2006,200601,475557,1227531,104.0,2006004755571,22,1050,290018,1,760,8,3,68.0,1,100,10300
2006,200601,475611,1229775,123.0,2006004756111,22,1050,290018,4,0,0,1,123.0,1,100,9999999
2006,200601,475631,1230571,107.0,2006004756311,22,1050,290018,1,770,6,1,110.0,4,400,0
2006,200601,475631,1230571,107.0,2006004756311,22,1050,290018,1,770,6,2,249.0,4,400,0
2006,200601,475643,1231054,137.0,2006004756431,22,1050,290018,4,0,0,1,137.0,1,100,9999999
2006,200601,475903,1243495,125.0,2006004759031,22,1050,290018,4,0,0,1,125.0,1,100,9999999
2006,200601,475934,1245029,119.0,2006004759341,22,1050,290018,4,0,0,1,119.0,1,100,9999999
2006,200601,475996,1248152,90.0,2006004759961,22,1050,290018,1,0,6,1,90.0,1,100,74000
2006,200601,475997,1248193,67.0,2006004759971,22,1050,290018,1,700,3,1,69.0,1,100,52200
2006,200601,475997,1248193,67.0,2006004759971,22,1050,290018,1,700,3,2,97.0,1,100,52200
2006,200601,475997,1248193,67.0,2006004759971,22,1050,290018,1,700,3,3,34.0,1,100,52200
2006,200601,476119,1253937,2.0,2006004761191,22,1050,290018,4,0,0,1,2.0,1,100,9999999
2006,200601,476197,1257159,85.0,2006004761971,22,1050,290018,1,600,7,1,86.0,1,100,15000
2006,200601,476197,1257159,85.0,2006004761971,22,1050,290018,1,600,7,2,107.0,1,100,15000
2006,200601,476324,1263750,79.0,2006004763241,22,1050,290018,1,0,3,1,81.0,1,100,18700
2006,200601,476339,1264515,93.0,2006004763391,22,1050,290018,1,200,6,1,94.0,1,100,0
2006,200601,476352,1265263,10.0,2006004763521,22,1050,290018,3,0,0,1,10.0,1,100,9999999
2006,200601,476370,1265850,115.0,2006004763701,22,1050,290018,4,0,0,1,115.0,1,100,9999999
2006,200601,476493,1270742,86.0,2006004764931,22,1050,290018,1,0,3,1,87.0,1,100,24200
2006,200601,476493,1270742,86.0,2006004764931,22,1050,290018,1,0,3,2,176.0,1,100,24200
